marketId,orderId,time,ticker,tickSize,stepSize,isBuyer,price,amount,filledAmount,status,expiration,triggerCondition,context,averagePrice
1,16918372,2025-02-25 10:17:02,CRYPTO_BTC_PERP,0.10000000,0.00100000,False,87025.6,0.003,0,conditionally_canceled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",{'last_price': {'below': '87200.00000000'}},,
1,16901755,2025-02-25 10:17:02,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,87700,0.003,0.003,filled,"{'timeInForce': 'default', 'reduceOnly': False, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': False}",,,87700
1,16898998,2025-02-25 09:53:57,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,88779.9,0.003,0.003,filled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",,,88604.2
1,16887538,2025-02-25 09:36:50,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,87675,0.003,0,conditionally_canceled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",{'last_price': {'below': '87500.00000000'}},,
1,16887539,2025-02-25 09:36:50,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,90280.2,0.003,0,conditionally_canceled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",{'last_price': {'above': '90100.00000000'}},,
1,16886690,2025-02-25 09:36:50,CRYPTO_BTC_PERP,0.10000000,0.00100000,False,88990,0.003,0.003,filled,"{'timeInForce': 'default', 'reduceOnly': False, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': False}",,,88990
1,16882397,2025-02-25 09:30:18,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,88915.2,0.003,0.003,filled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",,,88737.8
1,16845495,2025-02-25 08:32:27,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,90180,0.003,0,conditionally_canceled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",{'last_price': {'above': '90000.00000000'}},,
1,16845494,2025-02-25 08:32:27,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,88176,0.003,0,canceled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",{'last_price': {'below': '88000.00000000'}},,
1,16841428,2025-02-25 08:32:26,CRYPTO_BTC_PERP,0.10000000,0.00100000,False,89800,0.003,0.003,filled,"{'timeInForce': 'default', 'reduceOnly': False, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': False}",,,89800
